Radius_mm,TwoTheta_deg,Intensity_Raw,Intensity_Normalized_Percent
0.0,0.0,243.0,100.0
0.04198193972389257,0.08017938937685294,242.625,99.84567901234568
0.08396387944778513,0.16035752264810588,242.25,99.69135802469135
0.1259458191716777,0.24053314382622518,242.15,99.65020576131688
0.16792775889557027,0.32070499715978207,242.125,99.63991769547324
0.20990969861946285,0.4008718272514359,242.0,99.58847736625515
0.2518916383433554,0.48103237917583375,241.97222222222223,99.57704618198446
0.29387357806724795,0.5611853985974001,241.89583333333334,99.54561042524006
0.33585551779114053,0.6413296318879871,242.05357142857142,99.61052322163432
0.3778374575150331,0.7214638262443588,241.78571428571428,99.50029394473839
0.4198193972389257,0.801586729805483,241.66176470588235,99.44928588719438
0.4618013369628182,0.8816970917696005,241.65625,99.44701646090535
0.5037832766867107,0.9617936625110484,241.675,99.45473251028807
0.5457652164106034,1.041875193696805,241.6195652173913,99.43191984254787
0.5877471561344959,1.1219404384027343,241.64772727272728,99.4435091657314
0.6297290958583885,1.201988151229502,241.77083333333334,99.49417009602195
0.6717110355822811,1.2820170884181314,241.35416666666666,99.3227023319616
0.7136929753061736,1.3620260079651811,241.39655172413794,99.3401447424436
0.7556749150300662,1.4420136697375086,241.38333333333333,99.33470507544581
0.7976568547539588,1.521978835586603,241.20833333333334,99.26268861454048
0.8396387944778514,1.601920269462453,241.06451612903226,99.20350457984867
0.8816207342017439,1.681836737526926,240.90277777777777,99.13694558756286
0.9236026739256364,1.761727008266638,240.75,99.07407407407408
0.9655846136495291,1.8415898526052812,240.56428571428572,98.9976484420929
1.0075665533734215,1.9214240440153874,239.28947368421052,98.47303443794672
1.0495484930973142,2.001228358629506,239.23214285714286,98.44944150499705
1.0915304328212068,2.0810015753507596,239.10227272727272,98.39599700710812
1.1335123725450993,2.1607424759627762,238.76829268292684,98.25855665964067
1.1754943122689918,2.2404498452389405,238.66666666666666,98.21673525377228
1.2174762519928843,2.3201224710509742,237.890625,97.89737654320987
1.259458191716777,2.399759144476795,237.25,97.63374485596708
1.3014401314406696,2.47935865990765,236.90384615384616,97.49129471351694
1.3434220711645621,2.5589198151544874,236.015,97.12551440329219
1.3854040108884547,2.6384414115535533,236.33653846153845,97.25783475783474
1.4273859506123472,2.7179222540711794,235.31578947368422,96.83777344596058
1.46936789033624,2.797361151407758,235.03365384615384,96.72166824944603
1.5113498300601325,2.876756916100861,234.56896551724137,96.53043848446147
1.553331769784025,2.9561083646274984,234.17105263157896,96.36668832575266
1.5953137095079175,3.0354143175054893,233.2734375,95.99729938271605
1.63729564923181,3.1146735993939174,232.54435483870967,95.69726536572414
1.6792775889557028,3.1938850391926703,232.01694915254237,95.48022598870057
1.7212595286795953,3.2730474701410146,231.28676470588235,95.1797385620915
1.7632414684034878,3.35215972991522,230.625,94.9074074074074
1.8052234081273804,3.4312206607251823,230.15625,94.7145061728395
1.8472053478512729,3.510229109410049,229.8768115942029,94.59951094411643
1.8891872875751654,3.589183927532816,228.8235294117647,94.16606148632292
1.9311692272990582,3.6680839714738913,227.1081081081081,93.46012679346012
